मेरे छह दोस्त हैं।	I have six friends.
छह बजे आओ।	Come at six o'clock.
मेरे पास तेरह किताबें हैं।	I have thirteen books.
तेरह दिन बाकी हैं।	Thirteen days are left.
वह तेरह साल का है।	He is thirteen years old.
चौदह दिन का समय है।	There is time for fourteen days.
यहाँ चौदह लोग हैं।	There are fourteen people here.
मेरे पास चौदह सिक्के हैं।	I have fourteen coins.
पंद्रह मिनट रुकिए।	Wait for fifteen minutes.
पंद्रह दिन बाद आओ।	Come after fifteen days.
पंद्रह केले लाओ।	Bring fifteen bananas.
सोलह साल की उम्र।	The age of sixteen years.
मेरे पास सोलह रुपये हैं।	I have sixteen rupees.
यहाँ सोलह कुर्सियाँ हैं।	There are sixteen chairs here.
सत्रह दिन पहले।	Seventeen days ago.
सत्रह लोग आए।	Seventeen people came.
उसे सत्रह साल हुए।	He turned seventeen.
अठारह साल का लड़का।	An eighteen year old boy.
अठारह दिन और।	Eighteen more days.
यहाँ अठारह पेन हैं।	There are eighteen pens here.
उन्नीस लोग गए।	Nineteen people went.
उन्नीस दिन बाद।	After nineteen days.
मेरे पास उन्नीस रुपये हैं।	I have nineteen rupees.
चालीस दिन का समय।	Time of forty days.
चालीस लोग आए।	Forty people came.
मेरे पास चालीस रुपये हैं।	I have forty rupees.
सत्तर साल की उम्र।	The age of seventy years.
सत्तर लोग यहाँ हैं।	Seventy people are here.
सत्तर दिन बाद।	After seventy days.
अस्सी रुपये दे दो।	Give eighty rupees.
अस्सी लोग गए।	Eighty people went.
वह अस्सी साल का है।	He is eighty years old.
नब्बे लोग आए।	Ninety people came.
नब्बे दिन बाद।	After ninety days.
नब्बे रुपये यहाँ हैं।	Ninety rupees are here.
एक हजार रुपये लाओ।	Bring one thousand rupees.|
हजार लोग आए।	A thousand people came.
एक हजार दिन।	One thousand days.
वह तीसरा लड़का है।	He is the third boy.
तीसरा घर बड़ा है।	The third house is big.
तीसरा पेज खो गया।	The third page is lost.
यह चौथा कमरा है।	This is the fourth room.
चौथा दिन आज है।	Today is the fourth day.
चौथा व्यक्ति आया।	The fourth person came.
पांचवां साल शुरू हुआ।	The fifth year started.
पांचवां लड़का लंबा है।	The fifth boy is tall.
पांचवां दिन अच्छा था।	The fifth day was good.
छठा कमरा छोटा है।	The sixth room is small.
छठा दिन मुश्किल था।	The sixth day was difficult.
वह छठा व्यक्ति है।	He is the sixth person.
सातवां घर नीला है।	The seventh house is blue.
सातवां दिन रविवार है।	The seventh day is Sunday.
सातवां पेज पढ़ो।	Read the seventh page.
आठवां लड़का यहाँ है।	The eighth boy is here.
आठवां दिन आया।	The eighth day came.
आठवां कमरा बड़ा है।	The eighth room is big.
नौवां साल अच्छा था।	The ninth year was good.
नौवां व्यक्ति गया।	The ninth person left.
नौवां पेज खुला है।	The ninth page is open.
दसवां दिन आज है।	Today is the tenth day.
दसवां व्यक्ति आया।	The tenth person came.
दसवां कमरा यहाँ है।	The tenth room is here.
एक जोड़ी जूता लाओ।	Bring a pair of shoes.
यह एक अच्छी जोड़ी है।	This is a good pair.
जूतों की एक जोड़ी।	A pair of shoes.
गिनती करो।	Do the counting.
गिनती शुरू करो।	Start the counting.
गिनती गलत है।	The count is wrong.
एक घंटा रुकिए	Wait for one hour.
यह घंटा लंबा था	This hour was long.
एक घंटा और	One more hour.
दिनांक क्या है?	What is the date?
दिनांक नोट कर लो	Note down the date.
सही दिनांक बताओ	Tell the correct date.
सप्ताहांत अच्छा था	The weekend was good.
सप्ताहांत पर मिलो	Meet on the weekend.
सप्ताहांत करीब है	The weekend is near.
एक महीना बाकी है	One month is left.
यह महीना गरम है	This month is hot.
अगला महीना कब है?	When is the next month?
वसंत आ गया	Spring has arrived.
वसंत बहुत सुंदर है	Spring is very beautiful.
वसंत में फूल खिलते हैं	Flowers bloom in spring.
पतझड़ का समय है	It is the time of autumn.
पतझड़ में पत्ते गिरते हैं	Leaves fall in autumn.
पतझड़ अब शुरू हुआ	Autumn has started now.
आज बुधवार है	Today is Wednesday.
बुधवार को छुट्टी है	There is a holiday on Wednesday.
बुधवार को आओ	Come on Wednesday.
गुरुवार का दिन व्यस्त है	Thursday is a busy day.
गुरुवार को बाजार बंद है	The market is closed on Thursday.
गुरुवार को क्या है?	What is on Thursday?
शनिवार को फिल्म देखो	Watch a movie on Saturday.
शनिवार की शाम अच्छी है	Saturday evening is good.
शनिवार को छुट्टी है	Saturday is a holiday.
सूर्योदय बहुत सुंदर है	The sunrise is very beautiful.
सूर्योदय जल्दी होता है	The sunrise happens early.
सूर्योदय का समय क्या है?	What is the time of sunrise?
सूर्यास्त लाल है	The sunset is red.
सूर्यास्त अब होगा	The sunset will happen now.
सूर्यास्त देखना अच्छा है	Watching the sunset is good.
दादा यहाँ हैं।	Grandfather is here.
मेरे दादा अच्छे हैं।	My grandfather is good.
दादा सो रहे हैं।	Grandfather is sleeping.
दादा-दादी घर पर हैं।	Grandparents are at home.
मेरे दादा-दादी प्यारे हैं।	My grandparents are lovely.
दादा-दादी आ रहे हैं।	Grandparents are coming.
बेबी सो रही है।	The baby is sleeping.
यह बेबी छोटा है।	This baby is small.
बेबी रो रहा है।	The baby is crying.
मेरी मौसी आई हैं।	My aunt has come.
मौसी खाना बनाती हैं।	Aunt cooks food.
वह मेरी मौसी हैं।	She is my aunt.
भतीजा खेल रहा है।	The nephew is playing.
मेरा भतीजा छोटा है।	My nephew is small.
भतीजा यहाँ है।	The nephew is here.
भतीजी गाना गाती है।	The niece sings a song.
मेरी भतीजी प्यारी है।	My niece is lovely.
भतीजी स्कूल जाती है।	The niece goes to school.
पोता बहुत छोटा है।	The grandson is very small.
वह मेरा पोता है।	He is my grandson.
पोता खेल रहा है।	The grandson is playing.
वह सबसे अच्छा दोस्त है।	He is the best friend.
मेरा सबसे अच्छा दोस्त यहाँ है।	My best friend is here.
तुम सबसे अच्छा दोस्त हो।	You are the best friend.
रिश्तेदार आ रहे हैं।	Relatives are coming.
मेरे रिश्तेदार यहाँ हैं।	My relatives are here.
वह मेरा रिश्तेदार है।	He is my relative.
मेरा सहपाठी अच्छा है।	My classmate is good.
सहपाठी पढ़ रहा है।	The classmate is studying.
वह मेरा सहपाठी है।	He is my classmate.
मेरा सहकर्मी यहाँ है।	My colleague is here.
सहकर्मी काम कर रहा है।	The colleague is working.
वह मेरा सहकर्मी है।	He is my colleague.
मेरा साथी अच्छा है।	My partner is good.
वह मेरा साथी है।	He is my partner.
हम अच्छे साथी हैं।	We are good partners.
मेरा प्रेमी यहाँ है।	My boyfriend is here.
वह मेरा प्रेमी है।	He is my boyfriend.
प्रेमी आ रहा है।	The boyfriend is coming.
मेरी प्रेमिका सुंदर है।	My girlfriend is beautiful.
वह मेरी प्रेमिका है।	She is my girlfriend.
प्रेमिका पढ़ रही है।	The girlfriend is studying.
मेरे भाई बहन हैं।	I have siblings.
भाई बहन खेल रहे हैं।	Siblings are playing.
वह मेरे भाई बहन हैं।	They are my siblings.
वह एक वयस्क है।	He is an adult.
वयस्क यहाँ है।	The adult is here.
मैं एक वयस्क हूँ।	I am an adult.
वे जुड़वां हैं।	They are twins.
जुड़वां बच्चे सो रहे हैं।	The twin children are sleeping.
वह मेरा जुड़वां है।	He is my twin.
यह रोटी गरम है।	This bread is hot.
मुझे रोटी पसंद है।	I like bread.
रोटी यहाँ है।	The bread is here.
अंडा सफेद है।	The egg is white.
एक अंडा लाओ।	Bring one egg.
अंडा अच्छा है।	The egg is good.
अंगूर मीठे हैं।	The grapes are sweet.
यह अंगूर हरा है।	This grape is green.
अंगूर खाओ।	Eat grapes.
स्ट्रॉबेरी लाल है।	The strawberry is red.
मुझे स्ट्रॉबेरी चाहिए।	I want a strawberry.
स्ट्रॉबेरी मीठी है।	The strawberry is sweet.
नींबू खट्टा है।	The lemon is sour.
एक नींबू लाओ।	Bring one lemon.
नींबू यहाँ है।	The lemon is here.
यह सब्जी ताजी है।	This vegetable is fresh.
सब्जी खाओ।	Eat the vegetable.
सब्जी अच्छी है।	The vegetable is good.
टमाटर लाल है।	The tomato is red.
टमाटर यहाँ है।	The tomato is here.
मुझे टमाटर पसंद है।	I like tomato.
प्याज सफेद है।	The onion is white.
प्याज काटो।	Cut the onion.
यह प्याज बड़ा है।	This onion is big.
लहसुन अच्छा है।	The garlic is good.
लहसुन यहाँ है।	The garlic is here.
लहसुन लाओ।	Bring garlic.
गाजर नारंगी है।	The carrot is orange.
गाजर खाओ।	Eat the carrot.
यह गाजर मीठी है।	This carrot is sweet.
मांस गरम है।	The meat is hot.
मांस यहाँ है।	The meat is here.
मुझे मांस पसंद है।	I like meat.
चिकन अच्छा है।	The chicken is good.
चिकन लाओ।	Bring the chicken.
यह चिकन गरम है।	This chicken is hot.
दही सफेद है।	The yogurt is white.
दही खाओ।	Eat the yogurt.
मुझे दही पसंद है।	I like yogurt.
दोपहर का भोजन तैयार है।	Lunch is ready.
दोपहर का भोजन अच्छा है।	Lunch is good.
दोपहर का भोजन लाओ।	Bring the lunch.
भोजन गरम है।	The meal is hot.
भोजन अच्छा है।	The meal is good.
भोजन यहाँ है।	The meal is here.
प्लेट सफेद है।	The plate is white.
प्लेट यहाँ है।	The plate is here.
एक प्लेट लाओ।	Bring one plate.
उसका चेहरा सुंदर है।	His face is beautiful.
मेरा चेहरा साफ़ है।	My face is clean.
चेहरा धो लो।	Wash your face.
मुँह बंद रखो।	Keep your mouth closed.
उसका मुँह छोटा है।	His mouth is small.
मुँह खोलो।	Open your mouth.
होंठ लाल हैं।	The lips are red.
मेरे होंठ सूखे हैं।	My lips are dry.
होंठों पर मुस्कान रखो।	Keep a smile on your lips.
यह दांत सफेद है।	This tooth is white.
दांत साफ़ करो।	Clean your teeth.
मेरे दांत में दर्द है।	There is pain in my tooth.
जीभ बाहर निकालो।	Stick your tongue out.
जीभ का रंग लाल है।	The color of the tongue is red.
जीभ साफ़ करो।	Clean your tongue.
उसकी ठुड्डी छोटी है।	His chin is small.
ठुड्डी पर हाथ रखो।	Put your hand on your chin.
मेरी ठुड्डी में चोट है।	There is an injury on my chin.
मेरी गर्दन लंबी है।	My neck is long.
गर्दन सीधी रखो।	Keep your neck straight.
गर्दन घुमाओ।	Rotate your neck.
मेरा कंधा दुख रहा है।	My shoulder is hurting.
कंधा ऊपर करो।	Lift your shoulder.
कंधा सीधा रखो।	Keep the shoulder straight.
मेरी बांह लंबी है।	My arm is long.
बांह ऊपर उठाओ।	Lift your arm.
बांह में दर्द है।	There is pain in the arm.
यह उंगली छोटी है।	This finger is small.
उंगली ऊपर करो।	Lift the finger.
मेरी उंगली में चोट है।	There is an injury in my finger.
अंगूठा ऊपर करो।	Put your thumb up.
अंगूठा मजबूत है।	The thumb is strong.
दायां अंगूठा हिलाओ।	Move the right thumb.
मेरी कलाई पतली है।	My wrist is thin.
कलाई घड़ी पहनो।	Wear a wrist watch.
कलाई को घुमाओ।	Rotate the wrist.
कोहनी मोड़ो।	Bend your elbow.
मेरी कोहनी में दर्द है।	There is pain in my elbow.
कोहनी नीचे रखो।	Keep the elbow down.
मेरा घुटना बड़ा है।	My knee is big.
घुटना मोड़ो।	Bend the knee.
घुटना नीचे करो।	Lower the knee.
पैर का अंगूठा छोटा है।	The toe is small.
पैर का अंगूठा हिलाओ।	Move your toe.
पैर का अंगूठा दबाओ।	Press the toe.
टखना मोड़ गया।	The ankle got twisted.
टखना साफ करो।	Clean the ankle.
मेरा टखना सूज गया है।	My ankle is swollen.
छाती चौड़ी है।	The chest is wide.
छाती पर हाथ रखो।	Put your hand on your chest.
छाती में दर्द है।	There is pain in the chest.
त्वचा कोमल है।	The skin is soft.
त्वचा का रंग गोरा है।	The skin color is fair.
त्वचा साफ़ रखो।	Keep the skin clean.
खून लाल होता है।	Blood is red.
खून का रंग गहरा है।	The color of the blood is dark.
खून बह रहा है।	Blood is flowing.
मस्तिष्क तेज है।	The brain is sharp.
मस्तिष्क का काम समझो।	Understand the work of the brain.
मस्तिष्क शांत रखो।	Keep the brain calm.
फेफड़ा बड़ा है।	The lung is big.
फेफड़ा काम कर रहा है।	The lung is working.
फेफड़ा साफ़ रखो।	Keep the lung clean.
कूल्हा हिलाओ।	Move the hip.
मेरा कूल्हा दुख रहा है।	My hip is hurting.
कूल्हा सीधा रखो।	Keep the hip straight.
मूंछें लंबी हैं।	The moustache is long.
मूंछें काट लो।	Cut the moustache.
उसकी मूंछें काली हैं।	His moustache is black.
माथा चौड़ा है।	The forehead is wide.
माथा ठंडा करो।	Cool the forehead.
माथा साफ़ है।	The forehead is clear.
लिविंग रूम बहुत बड़ा है।	The living room is very big.
लिविंग रूम में सोफा है।	There is a sofa in the living room.
यह मेरा लिविंग रूम है।	This is my living room.
शयनकक्ष साफ है।	The bedroom is clean.
मेरा शयनकक्ष छोटा है।	My bedroom is small.
शयनकक्ष में बिस्तर है।	There is a bed in the bedroom.
रसोई में खाना है।	There is food in the kitchen.
रसोई बहुत साफ है।	The kitchen is very clean.
वह रसोई में है।	She is in the kitchen.
सीढ़ियाँ पुरानी हैं।	The stairs are old.
सीढ़ियाँ ऊपर जाती हैं।	The stairs go up.
इन सीढ़ियों पर मत जाओ।	Do not go on these stairs.
बालकनी से फूल दिखते हैं।	Flowers are visible from the balcony.
बालकनी बहुत सुंदर है।	The balcony is very beautiful.
वह बालकनी पर है।	He is on the balcony.
यार्ड में घास है।	There is grass in the yard.
यह एक बड़ा यार्ड है।	This is a big yard.
यार्ड में कुत्ता है।	There is a dog in the yard.
तकिया बहुत नरम है।	The pillow is very soft.
यह मेरा तकिया है।	This is my pillow.
तकिया सफेद है।	The pillow is white.
कम्बल गर्म है।	The blanket is warm.
मुझे कम्बल चाहिए।	I want a blanket.
कम्बल नीला है।	The blanket is blue.
टेबल पर किताब है।	There is a book on the table.
टेबल लकड़ी की है।	The table is made of wood.
यह टेबल पुरानी है।	This table is old.
कुर्सी यहाँ रखो।	Keep the chair here.
कुर्सी बहुत आरामदायक है।	The chair is very comfortable.
वह कुर्सी पर है।	He is on the chair.
शेल्फ पर किताबें हैं।	There are books on the shelf.
शेल्फ बहुत ऊँची है।	The shelf is very high.
यह एक छोटी शेल्फ है।	This is a small shelf.
अलमारी बंद करो।	Close the cupboard.
अलमारी में कपड़े हैं।	There are clothes in the cupboard.
यह मेरी अलमारी है।	This is my cupboard.
अलमारी में जूते हैं।	There are shoes in the wardrobe.
अलमारी बहुत बड़ी है।	The wardrobe is very big.
अलमारी का रंग काला है।	The wardrobe's color is black.
दीपक जल रहा है।	The lamp is burning.
यह एक सुंदर दीपक है।	This is a beautiful lamp.
दीपक मेज़ पर है।	The lamp is on the table.
रोशनी कम है।	The light is dim.
रोशनी चालू करो।	Turn on the light.
कमरे में रोशनी है।	There is light in the room.
दर्पण साफ़ करो।	Clean the mirror.
दर्पण बहुत बड़ा है।	The mirror is very big.
दर्पण में देखो।	Look in the mirror.
कालीन लाल है।	The carpet is red.
कालीन बहुत नरम है।	The carpet is very soft.
यह पुराना कालीन है।	This is an old carpet.
पर्दा हटाओ।	Remove the curtain.
पर्दा नीला है।	The curtain is blue.
यह एक भारी पर्दा है।	This is a heavy curtain.
साबुन कहाँ है?	Where is the soap?
साबुन से हाथ धो लो।	Wash hands with soap.
यह साबुन अच्छा है।	This soap is good.
कुंजी यहाँ है।	The key is here.
मेरी कुंजी खो गई।	My key is lost.
कुंजी अलमारी में है।	The key is in the cupboard.
फ्रिज में पानी है।	There is water in the fridge.
फ्रिज बहुत ठंडा है।	The fridge is very cold.
फ्रिज बंद करो।	Close the fridge.
ओवन गर्म है।	The oven is hot.
ओवन में केक है।	There is cake in the oven.
यह नया ओवन है।	This is a new oven.
चूल्हा जलाओ।	Light the stove.
चूल्हा बहुत गर्म है।	The stove is very hot.
रसोई में चूल्हा है।	There is a stove in the kitchen.
सिंक में बर्तन हैं।	There are dishes in the sink.
सिंक साफ़ करो।	Clean the sink.
सिंक से पानी गिर रहा है।	Water is dripping from the sink.
भैंस सफेद है।	The buffalo is white.
यह बड़ी भैंस है।	This is a big buffalo.
भैंस घास खाती है।	The buffalo eats grass.
बकरी छोटी है।	The goat is small.
बकरी यहाँ है।	The goat is here.
मेरी बकरी सफेद है।	My goat is white.
भेड़ घास खाती है।	The sheep eats grass.
वह एक काली भेड़ है।	That is a black sheep.
भेड़ कहाँ है?	Where is the sheep?
सुअर कीचड़ में है।	The pig is in the mud.
यह सुअर बड़ा है।	This pig is big.
सुअर गुलाबी है।	The pig is pink.
खरगोश तेज़ दौड़ता है।	The rabbit runs fast.
सफेद खरगोश प्यारा है।	The white rabbit is cute.
खरगोश गाजर खाता है।	The rabbit eats carrots.
बत्तख पानी में है।	The duck is in the water.
यह पीली बत्तख है।	This is a yellow duck.
बत्तख तैर रही है।	The duck is swimming.
मुझे चिकन पसंद है।	I like chicken.
यह चिकन स्वादिष्ट है।	This chicken is delicious.
चिकन यहाँ है।	The chicken is here.
मुर्गी अंडा देती है।	The hen lays an egg.
मुर्गी दाना खाती है।	The hen eats grain.
लाल मुर्गी यहाँ है।	The red hen is here.
मुर्गा सुबह चिल्लाता है।	The rooster shouts in the morning.
वह एक बड़ा मुर्गा है।	That is a big rooster.
मुर्गा जाग गया।	The rooster woke up.
टर्की बहुत बड़ा है।	The turkey is very big.
टर्की खेत में है।	The turkey is in the field.
यह टर्की भूरा है।	This turkey is brown.
सिंह जंगल का राजा है।	The lion is the king of the jungle.
सिंह बहुत ताकतवर है।	The lion is very powerful.
वह एक बड़ा सिंह है।	That is a big lion.
भालू मछली खाता है।	The bear eats fish.
काला भालू यहाँ है।	The black bear is here.
भालू सो रहा है।	The bear is sleeping.
भेड़िया रात में आता है।	The wolf comes at night.
भेड़िया बहुत तेज़ है।	The wolf is very fast.
वह एक भूखा भेड़िया है।	That is a hungry wolf.
जिराफ की गर्दन लंबी है।	The giraffe's neck is long.
जिराफ पेड़ खाता है।	The giraffe eats trees.
वह एक ऊँचा जिराफ है।	That is a tall giraffe.
ज़ेबरा के निशान काले हैं।	The zebra's stripes are black.
ज़ेबरा घास पर है।	The zebra is on the grass.
यह एक सुंदर ज़ेबरा है।	This is a beautiful zebra.
ऊँट रेगिस्तान का जहाज़ है।	The camel is the ship of the desert.
ऊँट पानी पीता है।	The camel drinks water.
यह ऊँट बहुत बड़ा है।	This camel is very big.
कंगारू ऑस्ट्रेलिया में है।	The kangaroo is in Australia.
कंगारू कूद रहा है।	The kangaroo is jumping.
वह एक छोटा कंगारू है।	That is a small kangaroo.
पांडा सफेद और काला है।	The panda is white and black.
पांडा बाँस खाता है।	The panda eats bamboo.
पांडा सो रहा है।	The panda is sleeping.
साँप ज़मीन पर है।	The snake is on the ground.
यह काला साँप है।	This is a black snake.
साँप बहुत लंबा है।	The snake is very long.
मेढक हरा है।	The frog is green.
मेढक कूद रहा है।	The frog is jumping.
मेढक पानी में है।	The frog is in the water.
कछुआ धीरे चलता है।	The turtle walks slowly.
कछुआ छोटा है।	The turtle is small.
कछुआ पानी में है।	The turtle is in the water.
मकड़ी जाल बनाती है।	The spider makes a web.
मकड़ी काली है।	The spider is black.
यहाँ एक छोटी मकड़ी है।	There is a small spider here.
चींटी बहुत छोटी है।	The ant is very small.
चींटी चीनी खाती है।	The ant eats sugar.
काली चींटी यहाँ है।	The black ant is here.
मधुमक्खी शहद बनाती है।	The bee makes honey.
तितली सुंदर है	The butterfly is beautiful.
वह तितली उड़ी	That butterfly flew.
चील बहुत बड़ी है	The eagle is very big.
चील आकाश में है	The eagle is in the sky.
उल्लू रात को जागता है	The owl wakes up at night.
यह एक सफ़ेद उल्लू है	This is a white owl.
वह एक अच्छा छात्र है।	He is a good student.
छात्र यहाँ बैठा है।	The student is sitting here.
क्या आप छात्र हैं?	Are you a student?
मेरा गृहकार्य पूरा है।	My homework is complete.
गृहकार्य कठिन है।	The homework is difficult.
गृहकार्य कहाँ है?	Where is the homework?
मेरी नोटबुक नीली है।	My notebook is blue.
यह नोटबुक बड़ी है।	This notebook is big.
नोटबुक मेज पर है।	The notebook is on the table.
पेंसिल छोटी है।	The pencil is short.
यह मेरी पेंसिल है।	This is my pencil.
पेंसिल कहाँ है?	Where is the pencil?
मिटाने वाला यहाँ है।	The eraser is here.
मिटाने वाला सफेद है।	The eraser is white.
एक मिटाने वाला लाओ।	Bring an eraser.
शासक लंबा है।	The ruler is long.
यह मेरा शासक है।	This is my ruler.
शासक कहाँ रखा है?	Where is the ruler kept?
डेस्क बहुत बड़ा है।	The desk is very big.
डेस्क पर किताब है।	There is a book on the desk.
वह डेस्क नया है।	That desk is new.
ब्लैकबोर्ड काला है।	The blackboard is black.
ब्लैकबोर्ड पर लिखो।	Write on the blackboard.
ब्लैकबोर्ड साफ है।	The blackboard is clean.
परीक्षण आसान था।	The test was easy.
आज परीक्षण है।	There is a test today.
परीक्षण कठिन है।	The test is difficult.
विश्वविद्यालय बहुत बड़ा है।	The university is very big.
यह मेरा विश्वविद्यालय है।	This is my university.
विश्वविद्यालय कहाँ है?	Where is the university?
कार्यालय बंद है।	The office is closed.
वह कार्यालय में है।	He is in the office.
कार्यालय बड़ा है।	The office is big.
नर्स बहुत दयालु है।	The nurse is very kind.
वह एक अच्छी नर्स है।	She is a good nurse.
नर्स यहाँ है।	The nurse is here.
इंजीनियर क्या कर रहा है?	What is the engineer doing?
मेरा भाई इंजीनियर है।	My brother is an engineer.
इंजीनियर यहाँ है।	The engineer is here.
ड्राइवर बाहर है।	The driver is outside.
वह एक अच्छा ड्राइवर है।	He is a good driver.
ड्राइवर कहाँ है?	Where is the driver?
वेटर पानी लाया।	The waiter brought water.
वेटर यहाँ है।	The waiter is here.
वह वेटर अच्छा है।	That waiter is good.
पुलिस अधिकारी सख्त है।	The police officer is strict.
पुलिस अधिकारी कहाँ है?	Where is the police officer?
वह पुलिस अधिकारी है।	He is a police officer.
कार्यकर्ता मेहनती है।	The worker is hardworking.
वह एक कार्यकर्ता है।	He is a worker.
कार्यकर्ता यहाँ हैं।	The workers are here.
इसे देखिये	Look at this.
वह चित्र देखिये	Look at that picture.
मदद देखिये	See the help.
आप यह सुनो	You listen to this.
मेरी बात सुनो	Listen to me.
शोर सुनो	Hear the noise.
मुझे जरुरत है	I have a need.
इसकी जरुरत है	There is a need for this.
पानी की जरुरत	Need for water.
पुरस्कार प्राप्त करें	Get the reward.
ईमेल प्राप्त करें	Get the email.
उपहार प्राप्त करें	Get the gift.
सच कहो	Say the truth.
उसे कहो	Tell him.
धीरे कहो	Say it slowly.
जल्दी भागो	Run quickly.
वहाँ भागो	Run there.
पीछे भागो	Run back.
यहाँ खड़ा होना	Stand here.
वहाँ खड़ा होना	Stand there.
बाहर खड़ा होना	Stand outside.
दरवाजा बंद करें	Close the door.
खिड़की बंद करें	Close the window.
किताब बंद करें	Close the book.
नाम लिखो	Write the name.
यह लिखो	Write this.
पत्र लिखो	Write a letter.
गाना सुनो	Listen to the song.
सावधान होकर सुनो	Listen carefully.
फल खरीदो	Buy fruits.
किताब खरीदो	Buy the book.
कपड़े खरीदो	Buy clothes.
घर बेचो	Sell the house.
गाड़ी बेचो	Sell the car.
सामान बेचो	Sell the luggage.
हाथ धो लो	Wash your hands.
कपड़े धो लो	Wash the clothes.
चेहरा धो लो	Wash your face.
अब जागो	Wake up now.
जल्दी जागो	Wake up early.
सुबह जागो	Wake up in the morning.
अध्ययन करो	Do study.
अध्ययन जरूरी है	Study is important.
अध्ययन शुरू करो	Start study.
हिंदी सीखो	Learn Hindi.
गाना सीखो	Learn to sing.
काम सीखो	Learn the work.
मुझे सिखाओ	Teach me.
उसे सिखाओ	Teach him.
पाठ सिखाओ	Teach the lesson.
अब जागो।	Wake up now.
जल्दी जागो।	Wake up early.
तुम जागो।	You wake up.
अब उठो।	Get up now.
जल्दी उठो।	Get up early.
यहाँ से उठो।	Get up from here.
जल्दी तैयार हो जाओ।	Get dressed quickly.
अब तैयार हो जाओ।	Get dressed now.
तुम तैयार हो जाओ।	You get dressed.
हाथ धो लो।	Wash your hands.
फल धो लो।	Wash the fruits.
कपड़े धो लो।	Wash the clothes.
स्नान करो।	Take a shower.
स्नान का समय है।	It is shower time.
स्नान करो और आओ।	Take a shower and come.
हम समय पर पहुंचें।	Let us arrive on time.
वे जल्दी पहुंचें।	Let them arrive early.
हम घर पहुंचें।	Let us arrive home.
दोपहर का भोजन करो।	Have lunch.
यह दोपहर का भोजन है।	This is lunch.
इसे मत तोड़ना।	Do not break this.
काँच को तोड़ना आसान है।	It is easy to break glass.
खिलौना मत तोड़ना।	Do not break the toy.
मेरी वापसी कल है।	My return is tomorrow.
वापसी की यात्रा लंबी है।	The return journey is long.
आपकी वापसी कब है?	When is your return?
